time,u,v,w,p,q,r,phi_deg,theta_deg,psi_deg,airspeed,alpha_deg
1.084401927916076289e+02,1.037434950218665080e+02,2.779172307308692969e-02,-3.555712809137111741e+00,5.224796898856514911e-04,-6.151268950055834993e-05,2.463044717995085432e-03,1.672809849145678207e+00,-4.814979310177418981e+00,1.401191071723680359e+01,1.038044152496076435e+02,-1.962991699626997821e+00
1.084412885936257567e+02,1.037437629265603363e+02,2.779142862957269949e-02,-3.555761929105696773e+00,5.224964899740561263e-04,-6.132376151656089200e-05,2.463067758488000913e-03,1.672829642079707524e+00,-4.814987679002563858e+00,1.401206572837533137e+01,1.038046846795573828e+02,-1.963013730651737454e+00
1.084416665247636047e+02,1.037438553213818153e+02,2.779132712230056312e-02,-3.555778869557033151e+00,5.225022833823390715e-04,-6.125860347810902591e-05,2.463075705269694542e-03,1.672836468668748688e+00,-4.814990562598955748e+00,1.401211919058094679e+01,1.038047776004113132e+02,-1.963021328663893117e+00
1.084420571600335705e+02,1.037439508205275303e+02,2.779122222623247804e-02,-3.555796379172861510e+00,5.225082711185271298e-04,-6.119125679814090219e-05,2.463083919368738717e-03,1.672843524843323770e+00,-4.814993541657017317e+00,1.401217445014007090e+01,1.038048736432649690e+02,-1.963029181938515499e+00
1.084423704430109865e+02,1.037440274081330642e+02,2.779113811849556054e-02,-3.555810421381621733e+00,5.225130728767634920e-04,-6.113724583271881328e-05,2.463090507076480442e-03,1.672849183858666988e+00,-4.814995929732020841e+00,1.401221876755078277e+01,1.038049506669100452e+02,-1.963035480027942148e+00
1.084429741905480569e+02,1.037441750021682623e+02,2.779097607221622801e-02,-3.555837482483985568e+00,5.225223258809636893e-04,-6.103316406706764039e-05,2.463103203011145995e-03,1.672860089909920855e+00,-4.815000529231961757e+00,1.401230417486408975e+01,1.038050991012517841e+02,-1.963047617210370577e+00
1.084432623479817437e+02,1.037442454447440667e+02,2.779089875055134121e-02,-3.555850397996882961e+00,5.225267418101068760e-04,-6.098348958306073293e-05,2.463109262703713168e-03,1.672865295258960661e+00,-4.815002723228946735e+00,1.401234493837344530e+01,1.038051699448841845e+02,-1.963053409937597360e+00
1.084439827415659607e+02,1.037444215474994564e+02,2.779070550292870798e-02,-3.555882686082774136e+00,5.225377806234559599e-04,-6.085930103096916233e-05,2.463124412387000112e-03,1.672878308898059663e+00,-4.815008204663715041e+00,1.401244684769073068e+01,1.038053470502640465e+02,-1.963067891406601095e+00
1.084444818841707416e+02,1.037445435615848623e+02,2.779057165387828834e-02,-3.555905057102287437e+00,5.225454282939392871e-04,-6.077325491889381696e-05,2.463134909600261935e-03,1.672887325944703019e+00,-4.815011999631371609e+00,1.401251745855051212e+01,1.038054697590284832e+02,-1.963077924959924836e+00
1.084454377731714061e+02,1.037447772190613051e+02,2.779031543288725328e-02,-3.555947897656920098e+00,5.225600721240525369e-04,-6.060848162187135819e-05,2.463155013278621117e-03,1.672904594657503186e+00,-4.815019260419250990e+00,1.401265268376125128e+01,1.038057047468256684e+02,-1.963097139167653493e+00
1.084460220289528252e+02,1.037449200299618184e+02,2.779015889623518559e-02,-3.555974081677347964e+00,5.225690214343717103e-04,-6.050777000945963842e-05,2.463167301551738922e-03,1.672915149921418543e+00,-4.815023693931632209e+00,1.401273533640718227e+01,1.038058483708199589e+02,-1.963108882789150078e+00
1.084463407889940214e+02,1.037449979437060392e+02,2.779007351489175617e-02,-3.555988366958674263e+00,5.225739036263002228e-04,-6.045282584292357032e-05,2.463174006004009188e-03,1.672920908799848005e+00,-4.815026111371413009e+00,1.401278043050392874e+01,1.038059267281676057e+02,-1.963115289771464544e+00
1.084466292921624984e+02,1.037450684609475218e+02,2.778999625162324044e-02,-3.556001296105513187e+00,5.225783221545521632e-04,-6.040309427204036685e-05,2.463180074175016099e-03,1.672926121106699027e+00,-4.815028298488725156e+00,1.401282124437618570e+01,1.038059976469013179e+02,-1.963121088515409340e+00
1.084467286624236095e+02,1.037450927492779726e+02,2.778996964253618862e-02,-3.556005749304556929e+00,5.225798439917584380e-04,-6.038596564927101352e-05,2.463182164282562772e-03,1.672927916415817284e+00,-4.815029051617276679e+00,1.401283530208477224e+01,1.038060220735183918e+02,-1.963123085780666077e+00
1.084477223650347213e+02,1.037453356270724356e+02,2.778970363618175204e-02,-3.556050280253503892e+00,5.225950608546745370e-04,-6.021468230057831707e-05,2.463203066033216836e-03,1.672945869905135829e+00,-4.815036577584772104e+00,1.401297587998387506e+01,1.038062663341535625e+02,-1.963143057911211242e+00
1.084489644932986039e+02,1.037456392102259883e+02,2.778937134432551970e-02,-3.556105941276165083e+00,5.226140780747092623e-04,-6.000058540387174171e-05,2.463229194947634364e-03,1.672968312784591349e+00,-4.815045971447085016e+00,1.401315160443714980e+01,1.038065716457928289e+02,-1.963168021739363001e+00
1.084493553845923941e+02,1.037457347430241015e+02,2.778926682347528793e-02,-3.556123456897841706e+00,5.226200618078959397e-04,-5.993321680105125667e-05,2.463237417977575359e-03,1.672975375675742615e+00,-4.815048924521497575e+00,1.401320690448512529e+01,1.038066677225214107e+02,-1.963175877419198301e+00
1.084494285851759656e+02,1.037457526328806949e+02,2.778924725293439521e-02,-3.556126736942735622e+00,5.226211823094728797e-04,-5.992060188518571638e-05,2.463238957891232886e-03,1.672976698326381184e+00,-4.815049477365121788e+00,1.401321726032008641e+01,1.038066857142367923e+02,-1.963177348503293063e+00
1.084495685209084570e+02,1.037457868323226506e+02,2.778920984273931458e-02,-3.556133007294277615e+00,5.226233243029933685e-04,-5.989648459485478723e-05,2.463241901724354602e-03,1.672979226815592524e+00,-4.815050534076505961e+00,1.401323705733419445e+01,1.038067201083989772e+02,-1.963180160723789536e+00
1.084502681995709139e+02,1.037459578265513471e+02,2.778902283746997187e-02,-3.556164358488542732e+00,5.226340334543942137e-04,-5.977589339532919470e-05,2.463256621254974153e-03,1.672991869476865068e+00,-4.815055814757494446e+00,1.401333604284463163e+01,1.038068920762149787e+02,-1.963194221543878015e+00
1.084506152858771770e+02,1.037460426490111303e+02,2.778893009891154203e-02,-3.556179910379679399e+00,5.226393453880265371e-04,-5.971607867006284372e-05,2.463263923329095731e-03,1.672998141195525923e+00,-4.815058432541487576e+00,1.401338514639371446e+01,1.038069773816291104e+02,-1.963201196454171793e+00
1.084514211102674750e+02,1.037462395751623632e+02,2.778871486165321661e-02,-3.556216016050504525e+00,5.226516767234759293e-04,-5.957720413608082389e-05,2.463280877007917660e-03,1.673012702478656077e+00,-4.815064505658249949e+00,1.401349914996647072e+01,1.038071754290254773e+02,-1.963217389538527646e+00
1.084517797245508035e+02,1.037463272106615904e+02,2.778861910756990142e-02,-3.556232083678406486e+00,5.226571639308151508e-04,-5.951539712601902881e-05,2.463288422126295833e-03,1.673019182807891525e+00,-4.815067206320057025e+00,1.401354988504227705e+01,1.038072635635002001e+02,-1.963224595711021925e+00
1.084521674456134974e+02,1.037464219575909681e+02,2.778851560415849381e-02,-3.556249455151002437e+00,5.226630961030258532e-04,-5.944857820621762335e-05,2.463296579820822233e-03,1.673026189216327397e+00,-4.815070124763415116e+00,1.401360473822614239e+01,1.038073588498974118e+02,-1.963232386630361592e+00
1.084523854264495810e+02,1.037464752246353186e+02,2.778845742372983152e-02,-3.556259221447874985e+00,5.226664310488434015e-04,-5.941100825455685272e-05,2.463301166244005313e-03,1.673030128340768252e+00,-4.815071764896472040e+00,1.401363557735862031e+01,1.038074124202331205e+02,-1.963236766703198244e+00
1.084532269427032531e+02,1.037466808578362247e+02,2.778823288721645260e-02,-3.556296923436705892e+00,5.226793043873716052e-04,-5.926598311559656997e-05,2.463318872710458518e-03,1.673045335679461676e+00,-4.815078092274985622e+00,1.401375463267211785e+01,1.038076192242710789e+02,-1.963253675570406420e+00
1.084534137746575766e+02,1.037467265111814640e+02,2.778818305096234648e-02,-3.556305293781398369e+00,5.226821622363558677e-04,-5.923379340320435535e-05,2.463322803988230152e-03,1.673048712056316889e+00,-4.815079496127928849e+00,1.401378106526671274e+01,1.038076651375589705e+02,-1.963257429554882139e+00
1.084535606868822981e+02,1.037467624096873351e+02,2.778814386686049090e-02,-3.556311875616836815e+00,5.226844093906323277e-04,-5.920847658041337753e-05,2.463325895314092545e-03,1.673051367032500014e+00,-4.815080599784549165e+00,1.401380185013807633e+01,1.038077012404653203e+02,-1.963260381415081524e+00
1.084550298091295133e+02,1.037471213826924554e+02,2.778775221053220515e-02,-3.556377691692882870e+00,5.227068776349612931e-04,-5.895530995416879060e-05,2.463356810046990735e-03,1.673077917663394087e+00,-4.815091624729704201e+00,1.401400970062981521e+01,1.038080622574194223e+02,-1.963289898875302697e+00
1.084559480105340299e+02,1.037473457296905366e+02,2.778750759584602478e-02,-3.556418824636693454e+00,5.227209172422532437e-04,-5.879709120962369541e-05,2.463376133116062638e-03,1.673094512609974105e+00,-4.815098504591149187e+00,1.401413960882892518e+01,1.038082878818341044e+02,-1.963308346233702872e+00
1.084570722984933440e+02,1.037476204187946536e+02,2.778720825701854608e-02,-3.556469187497875772e+00,5.227381047917733711e-04,-5.860337462540095332e-05,2.463399794594595214e-03,1.673114833064787144e+00,-4.815106917370213679e+00,1.401429867611268421e+01,1.038085641350118209e+02,-1.963330932921971694e+00
1.084579194718426152e+02,1.037478273940181595e+02,2.778698282916897133e-02,-3.556507135312749313e+00,5.227510536320223358e-04,-5.845740106164457419e-05,2.463417625026165670e-03,1.673130145542858438e+00,-4.815113248392429490e+00,1.401441853772725565e+01,1.038087722887566429e+02,-1.963347951637670175e+00
1.084593589601105066e+02,1.037481790625896565e+02,2.778660004582841209e-02,-3.556571611794254739e+00,5.227730512899731678e-04,-5.820937369762735174e-05,2.463447923934452936e-03,1.673156165191031830e+00,-4.815123989741370458e+00,1.401462220498963340e+01,1.038091259597542830e+02,-1.963376867679366589e+00
1.084603828943213557e+02,1.037484291980326958e+02,2.778632796125782289e-02,-3.556617472667616298e+00,5.227886951203326556e-04,-5.803297118207901434e-05,2.463469477664625117e-03,1.673174674362860825e+00,-4.815131617914339301e+00,1.401476707911067088e+01,1.038093775195001740e+02,-1.963397434972784739e+00
1.084606087590674974e+02,1.037484843727785204e+02,2.778626796538004318e-02,-3.556627588627085501e+00,5.227921455258257698e-04,-5.799405461598934413e-05,2.463474232273919935e-03,1.673178757315683107e+00,-4.815133299195086813e+00,1.401479903641100933e+01,1.038094330084195178e+02,-1.963401971677771085e+00
1.084608170554125195e+02,1.037485352554164990e+02,2.778621264318549902e-02,-3.556636917651639695e+00,5.227953274233513963e-04,-5.795816932094043680e-05,2.463478617112309452e-03,1.673182522717906240e+00,-4.815134849258480010e+00,1.401482850804955937e+01,1.038094841807915714e+02,-1.963406155461437264e+00
1.084609437009498976e+02,1.037485661921769804e+02,2.778617901022924219e-02,-3.556642589718729930e+00,5.227972619788866931e-04,-5.793635113652020570e-05,2.463481283148986900e-03,1.673184812122542775e+00,-4.815135791499562501e+00,1.401484642702994599e+01,1.038095152937112715e+02,-1.963408699208805785e+00
1.084622101563236782e+02,1.037488755508167486e+02,2.778584281788258614e-02,-3.556699308695253414e+00,5.228166050832384545e-04,-5.771816918335767707e-05,2.463507944610137702e-03,1.673207706813823803e+00,-4.815145205276849083e+00,1.401502561815558501e+01,1.038098264139016607e+02,-1.963434135833531213e+00
1.084637932255409112e+02,1.037492622261917745e+02,2.778542292827411095e-02,-3.556770203083500004e+00,5.228407776969786489e-04,-5.744546266450138597e-05,2.463541274234331939e-03,1.673236326826540221e+00,-4.815156950425015125e+00,1.401524961044231965e+01,1.038102152911088609e+02,-1.963465929443768854e+00
1.084639733192387325e+02,1.037493062136829707e+02,2.778537518533347531e-02,-3.556778267891771872e+00,5.228435271895650552e-04,-5.741443728175775609e-05,2.463545066088107787e-03,1.673239582822893201e+00,-4.815158285027132834e+00,1.401527509257246962e+01,1.038102595290782233e+02,-1.963469546207252003e+00
1.084641534129365539e+02,1.037493502008444466e+02,2.778532744743738084e-02,-3.556786332637689618e+00,5.228462765920387570e-04,-5.738340870804936762e-05,2.463548857982105367e-03,1.673242838842945668e+00,-4.815159619311831563e+00,1.401530057475122248e+01,1.038103037667163449e+02,-1.963473162939492589e+00
1.084641844095377081e+02,1.037493577716063697e+02,2.778531923159803865e-02,-3.556787720685035126e+00,5.228467497929112319e-04,-5.737806955707950250e-05,2.463549510623246151e-03,1.673243399251147734e+00,-4.815159848928551867e+00,1.401530496058939335e+01,1.038103113805885869e+02,-1.963473785425677409e+00
1.084644943755492505e+02,1.037494334786884025e+02,2.778523708142347989e-02,-3.556801601056985174e+00,5.228514816548157076e-04,-5.732467563024404810e-05,2.463556037100185329e-03,1.673249003371779731e+00,-4.815162144578644110e+00,1.401534881905029550e+01,1.038103875187713072e+02,-1.963480010236669848e+00
1.084675940356646748e+02,1.037501904957795915e+02,2.778441640153237260e-02,-3.556940394622351231e+00,5.228987855922102553e-04,-5.679076457652054108e-05,2.463621308421356636e-03,1.673305048438278320e+00,-4.815185049370040993e+00,1.401578741157853969e+01,1.038111488466207391e+02,-1.963542253259446202e+00
1.084680783575577152e+02,1.037503087708742697e+02,2.778428830527510801e-02,-3.556962079448909630e+00,5.229061744211418745e-04,-5.670734014810292588e-05,2.463631508141148063e-03,1.673313806113755797e+00,-4.815188619751280541e+00,1.401585594296180837e+01,1.038112677952305205e+02,-1.963551977896107692e+00
1.084682477682365800e+02,1.037503501416890117e+02,2.778424350716980629e-02,-3.556969664465571501e+00,5.229087588015558655e-04,-5.667816254341576771e-05,2.463635075963948717e-03,1.673316869496499493e+00,-4.815189868091071190e+00,1.401587991459829041e+01,1.038113094016311209e+02,-1.963555379417889490e+00
1.084684171789154448e+02,1.037503915122118485e+02,2.778419871352769827e-02,-3.556977249427074383e+00,5.229113431022330751e-04,-5.664898426567198771e-05,2.463638643822316839e-03,1.673319932900196649e+00,-4.815191116150054462e+00,1.401590388627778516e+01,1.038113510077384518e+02,-1.963558780912039392e+00
1.084701112857040926e+02,1.037508052013841109e+02,2.778375102257686635e-02,-3.557053096007656290e+00,5.229371817235653518e-04,-5.635720797782305618e-05,2.463674324362107385e-03,1.673350568089474688e+00,-4.815203581295527613e+00,1.401614360543868898e+01,1.038117670526814180e+02,-1.963592794333430369e+00
1.084706406940755414e+02,1.037509344732630439e+02,2.778361121068067402e-02,-3.557076796932569618e+00,5.229452546575454053e-04,-5.626603461188932272e-05,2.463685475260075832e-03,1.673360142015716701e+00,-4.815207470894948827e+00,1.401621851855868606e+01,1.038118970607109617e+02,-1.963603422960794376e+00
1.084713756760920091e+02,1.037511139377533738e+02,2.778341718092318391e-02,-3.557109700229071692e+00,5.229564610875991849e-04,-5.613945618105787297e-05,2.463700956719508395e-03,1.673373433915705366e+00,-4.815212866312021056e+00,1.401632252175866533e+01,1.038120775471833923e+02,-1.963618178324462615e+00
1.084721106581084769e+02,1.037512933967473572e+02,2.778322323516454334e-02,-3.557142602486816685e+00,5.229676660168856807e-04,-5.601288085813154437e-05,2.463716438848118778e-03,1.673386726209852293e+00,-4.815218256444145695e+00,1.401642652576840931e+01,1.038122580281339964e+02,-1.963632933167797301e+00
1.084785553629721306e+02,1.037528667511422356e+02,2.778152621497934419e-02,-3.557431062108559860e+00,5.230658523959243189e-04,-5.490315780035703625e-05,2.463852222858143714e-03,1.673503296835619381e+00,-4.815265293608551822e+00,1.401733852174212913e+01,1.038138403424857898e+02,-1.963762289024838514e+00
1.084855870244820153e+02,1.037545829175470828e+02,2.777968200306285204e-02,-3.557745702240651564e+00,5.231728495552362976e-04,-5.369265787728532948e-05,2.464000432135044372e-03,1.673630518746554552e+00,-4.815316151307055925e+00,1.401833364952477545e+01,1.038155662826471257e+02,-1.963903380404684373e+00
1.084860143623586168e+02,1.037546871985510819e+02,2.777957017178699431e-02,-3.557764820918125181e+00,5.231793477076225954e-04,-5.361910134859097392e-05,2.464009441285382445e-03,1.673638251613004169e+00,-4.815319226516279194e+00,1.401839412919956551e+01,1.038156711575601179e+02,-1.963911953468868932e+00
1.084860481490913315e+02,1.037546954432695401e+02,2.777956133125063926e-02,-3.557766332488407013e+00,5.231798614512032583e-04,-5.361328565728086640e-05,2.464010153587957008e-03,1.673638863004430544e+00,-4.815319469576226474e+00,1.401839891093250401e+01,1.038156794492346080e+02,-1.963912631275901655e+00
1.084860988282896699e+02,1.037547078101056144e+02,2.777954807101444545e-02,-3.557768599799409515e+00,5.231806320469317619e-04,-5.360456236765068097e-05,2.464011222025472986e-03,1.673639780076828565e+00,-4.815319834138738209e+00,1.401840608340764227e+01,1.038156918865033589e+02,-1.963913647966315956e+00
1.084866056202730533e+02,1.037548314770266273e+02,2.777941549060740367e-02,-3.557791272637353508e+00,5.231883376118258173e-04,-5.351733129494106150e-05,2.464021906575245696e-03,1.673648950903583010e+00,-4.815323478382610212e+00,1.401847780837091939e+01,1.038158162577445296e+02,-1.963923814734217732e+00
1.084878726002315119e+02,1.037551406328754950e+02,2.777908421422756180e-02,-3.557847952567856797e+00,5.232075984027706201e-04,-5.329926068648768820e-05,2.464048619338464127e-03,1.673671878787906575e+00,-4.815332578005375730e+00,1.401865712246462792e+01,1.038161271743407070e+02,-1.963949230570232851e+00
1.084882012584224640e+02,1.037552208261056705e+02,2.777899832094714999e-02,-3.557862654997323126e+00,5.232125939781587633e-04,-5.324269450324484697e-05,2.464055549028970876e-03,1.673677826536786206e+00,-4.815334935909552527e+00,1.401870363744191650e+01,1.038162078243013298e+02,-1.963955823257197641e+00
1.084883461202707480e+02,1.037552561723253888e+02,2.777896046731112567e-02,-3.557869135284289719e+00,5.232147957701508735e-04,-5.321776285553292288e-05,2.464058603453694440e-03,1.673680448136118493e+00,-4.815335974861738144e+00,1.401872413978349208e+01,1.038162433718313622e+02,-1.963958729066247910e+00
1.084884909821190320e+02,1.037552915183311626e+02,2.777892261693637802e-02,-3.557875615530836200e+00,5.232169975038511792e-04,-5.319283104682398961e-05,2.464061657904346482e-03,1.673683069750712349e+00,-4.815337013608753658e+00,1.401874464215654648e+01,1.038162789191464555e+02,-1.963961634855059701e+00
1.084888531367397491e+02,1.037553798824095992e+02,2.777882800526748977e-02,-3.557891815970330107e+00,5.232225015830833893e-04,-5.313049956027413024e-05,2.464069294144423383e-03,1.673689623853964026e+00,-4.815339609578662916e+00,1.401879589822690875e+01,1.038163677864938563e+02,-1.963968899238530685e+00
1.084893058300156383e+02,1.037554903356272007e+02,2.777870976934444097e-02,-3.557912066164356624e+00,5.232293811698061686e-04,-5.305258804027417513e-05,2.464078839672405145e-03,1.673697816617149670e+00,-4.815342852737797052e+00,1.401885996859154382e+01,1.038164788687889626e+02,-1.963977979539951013e+00
1.084895592989127806e+02,1.037555521789185917e+02,2.777864358140983564e-02,-3.557923404340918694e+00,5.232332328919681984e-04,-5.300896600013960510e-05,2.464084184449174316e-03,1.673702403917688430e+00,-4.815344667750111718e+00,1.401889584256252164e+01,1.038165410643048574e+02,-1.963983063633369941e+00
1.084896964840154965e+02,1.037555856501220575e+02,2.777860776264385115e-02,-3.557929540856477502e+00,5.232353174871211612e-04,-5.298535664584083210e-05,2.464087077238582939e-03,1.673704886724222352e+00,-4.815345649828191910e+00,1.401891525869064736e+01,1.038165747261417096e+02,-1.963985815274041258e+00
1.084900394467722862e+02,1.037556693272911872e+02,2.777851822852422242e-02,-3.557944881986766728e+00,5.232405287462988178e-04,-5.292633473165653100e-05,2.464094309313826728e-03,1.673711093800421379e+00,-4.815348104218437619e+00,1.401896379913447888e+01,1.038166588798903973e+02,-1.963992694296308850e+00
1.084908968536642533e+02,1.037558785149665681e+02,2.777829447319477701e-02,-3.557983233820989799e+00,5.232535554648392716e-04,-5.277877836034337074e-05,2.464112390137641450e-03,1.673726611865035130e+00,-4.815354235163067820e+00,1.401908515101608366e+01,1.038168692589903515e+02,-1.964009891355558590e+00
1.084920295732771933e+02,1.037561548611558635e+02,2.777799904534602321e-02,-3.558033898228809555e+00,5.232707619223166302e-04,-5.258384262608145984e-05,2.464136278092867761e-03,1.673747113588056612e+00,-4.815362323730369987e+00,1.401924547058842663e+01,1.038171471791164890e+02,-1.964032609290347287e+00
1.084936832481014903e+02,1.037565582797191439e+02,2.777756810367921006e-02,-3.558107859538772288e+00,5.232958754954585836e-04,-5.229927756124980382e-05,2.464171155332182256e-03,1.673777046043825933e+00,-4.815374109832183613e+00,1.401947952706015244e+01,1.038175528953854467e+02,-1.964065773330649911e+00
1.084939222595796764e+02,1.037566165849253821e+02,2.777750585330026126e-02,-3.558118548992857288e+00,5.232995046208574344e-04,-5.225814972324590674e-05,2.464176196542378072e-03,1.673781372451994542e+00,-4.815375811108153492e+00,1.401951335641020435e+01,1.038176115326765370e+02,-1.964070566428580245e+00
1.084961335045528159e+02,1.037571559752896633e+02,2.777693035696196175e-02,-3.558217438609255989e+00,5.233330724096812905e-04,-5.187766342640870334e-05,2.464222839281627990e-03,1.673821400733142450e+00,-4.815391524197497830e+00,1.401982633699336311e+01,1.038181539952376085e+02,-1.964114907766902229e+00
1.084970245144193228e+02,1.037573733057795806e+02,2.777669867838839651e-02,-3.558257283010433092e+00,5.233465945399627802e-04,-5.172435493029342959e-05,2.464241635441083694e-03,1.673837530928258266e+00,-4.815397842197520539e+00,1.401995245299450232e+01,1.038183725635881274e+02,-1.964132773548753041e+00
1.084972956759589806e+02,1.037574394444832677e+02,2.777662819599719182e-02,-3.558269408575865267e+00,5.233507092999189385e-04,-5.167769897575786166e-05,2.464247355881446413e-03,1.673842439954121408e+00,-4.815399763417961054e+00,1.401999083418534475e+01,1.038184390790031699e+02,-1.964138210500202764e+00
1.084979735798081322e+02,1.037576047879594654e+02,2.777645203999787316e-02,-3.558299721869025323e+00,5.233609953063194081e-04,-5.156105967592196273e-05,2.464261657379311285e-03,1.673854712752318896e+00,-4.815404563324871212e+00,1.402008678764520866e+01,1.038186053642425435e+02,-1.964151802568248950e+00
1.084985025191470669e+02,1.037577337951347261e+02,2.777631464260363683e-02,-3.558323373417903834e+00,5.233690201500677949e-04,-5.147006083203145603e-05,2.464272816619401864e-03,1.673864288922802368e+00,-4.815408305367174790e+00,1.402016165649925483e+01,1.038187351062201600e+02,-1.964162407568714519e+00
1.084987627799543475e+02,1.037577972711416265e+02,2.777624705315666354e-02,-3.558335010794814401e+00,5.233729684316237689e-04,-5.142528433492769645e-05,2.464278307570150206e-03,1.673869000883335900e+00,-4.815410145608523429e+00,1.402019849533592932e+01,1.038187989437764287e+02,-1.964167625583980836e+00
1.085000640839907504e+02,1.037581146408048056e+02,2.777590926376852926e-02,-3.558393195719808499e+00,5.233927070174130593e-04,-5.120140567170035378e-05,2.464305763577380546e-03,1.673892561423388825e+00,-4.815419336885307544e+00,1.402038269104417267e+01,1.038191181211383309e+02,-1.964193714679429492e+00
1.085005580257661961e+02,1.037582351016968119e+02,2.777578111642330441e-02,-3.558415280376055367e+00,5.234001980489922821e-04,-5.111643265414372958e-05,2.464316185723405220e-03,1.673901504724364386e+00,-4.815422821326133196e+00,1.402045260769589419e+01,1.038192392681656031e+02,-1.964203617005656488e+00
1.085007674426385194e+02,1.037582861728414372e+02,2.777572679713639220e-02,-3.558424643482603233e+00,5.234033738228299803e-04,-5.108040557397121594e-05,2.464320604499466855e-03,1.673905296475954652e+00,-4.815424297907439311e+00,1.402048225042273444e+01,1.038192906302080303e+02,-1.964207815231377552e+00
1.085008060612688041e+02,1.037582955908381450e+02,2.777571678084388845e-02,-3.558426370126743343e+00,5.234039594549652142e-04,-5.107376152277847455e-05,2.464321419373236878e-03,1.673905995717514861e+00,-4.815424570157450290e+00,1.402048771685436002e+01,1.038193001018490662e+02,-1.964208589422858697e+00
1.085011922475716517e+02,1.037583897699676783e+02,2.777561663066144618e-02,-3.558443636409880817e+00,5.234098155484938255e-04,-5.100732456744438081e-05,2.464329568212105318e-03,1.673912988192624240e+00,-4.815427291855929326e+00,1.402054238129373687e+01,1.038193948174180008e+02,-1.964216331258452852e+00
1.085050541106001276e+02,1.037593314775013198e+02,2.777461640303581503e-02,-3.558616283414993475e+00,5.234683537018967880e-04,-5.034301144655081538e-05,2.464411066715666097e-03,1.673982918893054617e+00,-4.815454428683081822e+00,1.402108903799987871e+01,1.038203418889569036e+02,-1.964293741692972661e+00
1.085436727408848867e+02,1.037687401627795083e+02,2.776474148703689249e-02,-3.560341168424063785e+00,5.240514573591443593e-04,-4.370505092009263496e-05,2.465227061106019506e-03,1.674682819180433713e+00,-4.815717785472697798e+00,1.402655683705147638e+01,1.038298041753276948e+02,-1.965067052976124273e+00
1.087233447963773045e+02,1.038123115035817108e+02,2.772183612997073179e-02,-3.568327950220738565e+00,5.267099120069950857e-04,-1.294629023773132410e-05,2.469047318030760402e-03,1.677953064375792946e+00,-4.816752044818559675e+00,1.405202515928244900e+01,1.038736239503427043e+02,-1.968645786013157872e+00
1.095585559195965146e+02,1.040103115200846844e+02,2.758725262321145427e-02,-3.604599278507352178e+00,5.378962812272346976e-04,1.272307224501728325e-04,2.487294791454070387e-03,1.693436184219109686e+00,-4.817488284022521050e+00,1.417106301253718748e+01,1.040727572399241438e+02,-1.984858023941287186e+00
1.108810396925499475e+02,1.043073381754619646e+02,2.758635442060890230e-02,-3.658942815667997728e+00,5.517071191335987329e-04,3.388957631322297992e-04,2.517635559358863320e-03,1.718745455929794774e+00,-4.805397653269502634e+00,1.436178866488406314e+01,1.043714971665419000e+02,-2.009025057867616759e+00
1.122035234655033804e+02,1.045821916212743332e+02,2.783350979980840634e-02,-3.709160091462790909e+00,5.608336741570544562e-04,5.365701113405337919e-04,2.549397119144969186e-03,1.744752169642796336e+00,-4.777952940346288813e+00,1.455534725529451734e+01,1.046479500401097624e+02,-2.031227071358204128e+00
1.136329311245642799e+02,1.048521476958837013e+02,2.836235898371796890e-02,-3.758423259037132258e+00,5.655965964708199170e-04,7.329814188633854448e-04,2.584875130180909822e-03,1.773296342727142205e+00,-4.732316610702997473e+00,1.476781959153432311e+01,1.049194902115755070e+02,-2.052887212349137069e+00
1.150623387836251794e+02,1.050920733388635142e+02,2.914329053662907329e-02,-3.802164492173578214e+00,5.652770749034334878e-04,9.102040826220161775e-04,2.621088446709972982e-03,1.801936471694205455e+00,-4.671577287436326387e+00,1.498372483842309322e+01,1.051608348332115384e+02,-2.072021187050148150e+00
1.164917464426860789e+02,1.053005495063040513e+02,3.015471235075530346e-02,-3.840149939088134179e+00,5.601363590687215115e-04,1.067266578068961497e-03,2.657591103039025175e-03,1.830327618063792405e+00,-4.597352177127394413e+00,1.520306389077740405e+01,1.053705527516627569e+02,-2.088563854345779625e+00
1.182225089573978778e+02,1.055095752010265784e+02,3.165526049588490709e-02,-3.878232745508701118e+00,5.478864420273329549e-04,1.229544749822816634e-03,2.701575848751640047e-03,1.863910604031187024e+00,-4.491839767507389780e+00,1.547318192975139084e+01,1.055808323057975002e+02,-2.105082646545764380e+00
1.199532714721096767e+02,1.056703802764850053e+02,3.341827013079498587e-02,-3.907556561052233146e+00,5.295936552115133780e-04,1.360737955097779612e-03,2.744673649925389106e-03,1.896131287331735749e+00,-4.372078336483816052e+00,1.574813167528183477e+01,1.057426091168340321e+02,-2.117760272743081984e+00
1.216840339868214755e+02,1.057831302225775829e+02,3.540012696754039206e-02,-3.928174959370180019e+00,5.059053263981884950e-04,1.460827414870420615e-03,2.786246861337261967e-03,1.926519201844529849e+00,-4.241147841097750337e+00,1.602769718486344175e+01,1.058560458895344283e+02,-2.126657425340092278e+00
1.235067726831007633e+02,1.058510533284194253e+02,3.767480227483527983e-02,-3.940699448762945867e+00,4.758914350097233803e-04,1.533151883044374126e-03,2.827746254392494388e-03,1.956087530650726602e+00,-4.094540507724450329e+00,1.632679936333545712e+01,1.059243882317575611e+02,-2.132064019237243091e+00
